#OG_name	GCF_021155775.1_iyNeoPine1.1_protein.faa	GCF_021901455.1_iyNeoLeco1.1_protein.faa	GCF_021901495.1_iyNeoVirg1.1_protein.faa	GCF_021155785.1_iyNeoFabr1.1_protein.faa	GCF_021155765.1_iyDipSimi1.1_protein.faa
OG_8502	1	1	1	1	2
OG_8503	1	1	1	1	1
OG_8504	1	1	1	1	1
OG_8505	1	1	1	1	1
OG_8506	1	1	1	1	1
OG_8507	1	1	1	1	1
OG_8508	1	1	1	1	0
OG_8509	1	1	1	1	1
OG_8510	1	1	1	1	2
OG_8511	1	1	1	1	1
OG_8512	1	1	1	1	1
OG_8513	1	1	1	1	1
OG_8514	1	1	1	1	1
OG_8515	1	1	1	1	1
OG_8516	1	1	1	1	1
OG_8517	1	1	1	1	1
OG_8518	1	1	1	1	1
OG_8519	1	1	1	1	1
OG_8520	1	1	1	1	1
OG_8521	1	1	1	1	1
OG_8522	1	1	1	1	1
OG_8523	1	1	1	1	1
OG_8524	1	1	1	1	0
OG_8525	1	1	1	1	1
OG_8526	1	1	1	1	1
OG_8527	2	2	2	2	2
OG_8528	1	1	1	1	1
OG_8529	1	1	1	2	1
OG_8530	1	1	1	1	1
OG_8531	1	1	1	1	1
OG_8532	1	1	1	1	1
OG_8533	1	1	1	1	1
OG_8534	1	1	1	1	1
OG_8535	1	1	1	1	1
OG_8536	1	1	1	1	1
OG_8537	1	1	1	1	0
OG_8538	1	1	1	1	1
OG_8539	1	1	1	1	2
OG_8540	1	1	1	1	1
OG_8541	1	1	1	1	1
OG_8542	1	1	1	1	1
OG_8543	1	1	2	2	1
OG_8544	1	1	1	1	1
OG_8545	1	1	1	1	1
OG_8546	4	4	7	4	3
OG_8547	1	1	2	1	4
OG_8548	2	2	2	1	1
OG_8549	1	1	2	3	1
OG_8550	1	1	1	1	1
OG_8551	1	1	1	1	1
OG_8552	1	1	1	1	1
OG_8553	1	2	1	1	0
OG_8554	1	1	1	1	1
OG_8555	1	1	1	1	1
OG_8556	1	1	1	1	1
OG_8557	1	1	1	1	1
OG_8558	1	1	1	1	1
OG_8559	1	1	1	1	1
OG_8560	1	1	1	1	0
OG_8561	1	1	1	1	1
OG_8562	1	5	7	7	1
OG_8563	1	1	1	1	1
OG_8564	1	0	1	1	0
OG_8565	1	1	1	1	1
OG_8566	1	1	1	1	1
OG_8567	1	1	1	1	1
OG_8568	1	1	1	1	1
OG_8569	1	1	1	1	1
OG_8570	1	1	1	1	1
OG_8571	1	1	1	1	1
OG_8572	1	1	1	1	1
OG_8573	1	1	2	2	1
OG_8574	1	1	1	1	1
OG_8575	1	1	1	1	1
OG_8576	1	1	1	1	1
OG_8577	1	1	1	1	1
OG_8578	1	1	1	1	1
OG_8579	1	1	1	1	1
OG_8580	1	1	1	2	2
OG_8581	1	1	1	1	1
OG_8582	1	1	1	1	1
OG_8583	1	1	1	1	1
OG_8584	1	1	1	1	1
OG_8585	1	1	1	1	1
OG_8586	1	1	1	1	1
OG_8587	1	1	1	1	1
OG_8588	1	1	1	1	1
OG_8589	1	1	1	1	1
OG_8590	1	1	1	1	1
OG_8591	1	1	1	1	1
OG_8592	1	1	1	1	1
OG_8593	1	1	1	1	1
OG_8594	1	1	2	1	1
OG_8595	1	1	1	1	1
OG_8596	1	1	1	1	1
OG_8597	1	1	1	1	1
OG_8598	1	1	1	1	1
OG_8599	1	1	1	1	1
OG_8600	1	1	1	1	1
OG_8601	1	1	1	1	1
OG_8602	1	1	1	1	1
OG_8603	1	1	1	1	1
OG_8604	1	1	1	1	1
OG_8605	1	1	1	1	1
OG_8606	1	1	1	1	1
OG_8607	1	1	1	1	2
OG_8608	1	1	1	1	1
OG_8609	1	2	2	2	2
OG_8610	1	1	1	1	1
OG_8611	1	1	1	1	3
OG_8612	1	0	1	1	0
OG_8613	1	2	0	2	0
OG_8614	1	1	1	1	1
OG_8615	1	1	1	1	1
OG_8616	1	1	1	1	1
OG_8617	1	1	1	1	1
OG_8618	1	1	1	1	1
OG_8619	1	1	1	1	1
OG_8620	1	1	1	1	1
OG_8621	1	1	1	1	1
OG_8622	1	1	1	1	1
OG_8623	1	1	1	1	1
OG_8624	1	1	1	1	1
OG_8625	1	1	1	1	1
OG_8626	1	1	1	1	1
OG_8627	1	1	1	1	1
OG_8628	1	1	1	1	1
OG_8629	1	1	1	1	1
OG_8630	1	1	1	1	1
OG_8631	1	1	1	1	1
OG_8632	1	1	1	1	1
OG_8633	1	2	1	2	4
OG_8634	1	1	1	2	0
OG_8635	1	1	1	1	1
OG_8636	1	1	1	1	2
OG_8637	1	1	1	1	1
OG_8638	1	1	1	1	1
OG_8639	1	1	1	1	1
OG_8640	1	1	1	1	1
OG_8641	1	1	0	1	1
OG_8642	1	1	1	1	1
OG_8643	1	1	1	1	1
OG_8644	1	1	1	1	1
OG_8645	1	1	0	0	0
OG_8646	1	1	1	1	2
OG_8647	1	1	1	1	1
OG_8648	1	1	1	1	0
OG_8649	1	1	1	1	0
OG_8650	1	1	1	1	0
OG_8651	1	1	1	1	1
OG_8652	1	1	1	1	1
OG_8653	1	1	1	1	0
OG_8654	1	1	1	1	0
OG_8655	1	1	1	1	1
OG_8656	1	1	1	1	1
OG_8657	1	1	1	1	1
OG_8658	1	1	1	1	1
OG_8659	1	1	2	1	1
OG_8660	1	0	0	0	1
OG_8661	1	1	1	1	1
OG_8662	1	1	1	1	2
OG_8663	1	1	1	1	1
OG_8664	1	1	1	0	0
OG_8665	1	1	1	1	1
OG_8666	1	1	1	1	1
OG_8667	1	1	1	1	1
OG_8668	1	1	1	1	1
OG_8669	1	1	1	1	1
OG_8670	1	1	1	1	1
OG_8671	1	1	1	1	0
OG_8672	1	1	1	1	1
OG_8673	1	1	1	1	0
OG_8674	1	1	1	1	0
OG_8675	1	1	1	1	1
OG_8676	1	1	1	1	1
OG_8677	1	1	1	1	1
OG_8678	1	1	2	2	0
OG_8679	5	5	5	5	0
OG_8680	1	1	1	1	1
OG_8681	1	1	1	1	1
OG_8682	1	2	2	1	0
OG_8683	1	1	1	1	0
OG_8684	1	1	1	2	1
OG_8685	1	1	1	1	1
OG_8686	1	1	1	1	1
OG_8687	3	1	1	1	0
OG_8688	3	1	1	3	0
OG_8689	1	1	1	1	2
OG_8690	1	1	1	1	1
OG_8691	1	1	1	1	1
OG_8692	1	1	1	1	1
OG_8693	1	1	1	1	1
OG_8694	1	1	1	1	0
OG_8695	1	1	2	1	1
OG_8696	1	1	1	1	0
OG_8697	1	1	1	1	1
OG_8698	1	1	1	1	1
OG_8699	1	1	1	3	1
OG_8700	1	2	1	0	1
OG_8701	1	1	1	1	1
OG_8702	1	1	1	1	1
OG_8703	1	1	1	1	2
OG_8704	1	1	1	1	1
OG_8705	1	1	1	1	1
OG_8706	1	1	6	6	5
OG_8707	1	1	1	1	1
OG_8708	1	1	1	1	1
OG_8709	2	3	2	2	1
OG_8710	1	1	1	1	1
OG_8711	1	1	1	1	1
OG_8712	1	1	1	1	1
OG_8713	1	1	1	1	1
OG_8714	1	1	1	1	0
OG_8715	1	1	1	1	1
OG_8716	1	1	1	1	1
OG_8717	1	1	1	1	0
OG_8718	1	1	1	1	0
OG_8719	1	1	1	1	1
OG_8720	1	1	1	1	0
OG_8721	1	1	1	1	1
OG_8722	1	1	1	1	1
OG_8723	1	1	1	1	1
OG_8724	1	1	1	1	1
OG_8725	1	1	1	1	1
OG_8726	1	0	0	1	1
OG_8727	0	1	2	0	0
OG_8728	1	1	1	1	0
OG_8729	1	2	2	2	1
OG_8730	1	0	0	1	1
OG_8731	1	0	0	1	1
OG_8732	1	1	1	1	1
OG_8733	1	1	1	1	1
OG_8734	1	1	1	1	2
OG_8735	1	1	1	1	1
OG_8736	1	1	1	1	1
OG_8737	1	1	1	1	0
OG_8738	1	1	1	1	1
OG_8739	1	1	1	1	1
OG_8740	1	1	1	1	1
OG_8741	1	1	1	1	1
OG_8742	1	1	1	1	1
OG_8743	1	1	1	1	1
OG_8744	1	1	1	1	1
OG_8745	1	1	1	1	1
OG_8746	1	1	2	1	1
OG_8747	2	2	1	2	1
OG_8748	1	1	1	1	1
OG_8749	1	1	2	2	1
OG_8750	1	1	1	1	1
OG_8751	1	2	1	2	1
OG_8752	1	1	1	1	1
OG_8753	1	1	1	1	1
OG_8754	1	1	1	1	1
OG_8755	1	1	1	1	1
OG_8756	1	1	0	0	1
OG_8757	1	1	1	1	1
OG_8758	1	1	1	1	1
OG_8759	1	1	1	1	1
OG_8760	1	1	1	1	1
OG_8761	1	1	3	2	0
OG_8762	1	1	1	1	3
OG_8763	1	1	1	1	1
OG_8764	1	1	1	1	0
OG_8765	1	1	1	1	0
OG_8766	1	1	1	1	0
OG_8767	1	1	1	1	1
OG_8768	1	1	1	1	1
OG_8769	1	1	1	1	1
OG_8770	1	1	1	1	1
OG_8771	1	1	1	1	1
OG_8772	1	1	1	1	1
OG_8773	1	1	1	1	1
OG_8774	1	1	1	1	1
OG_8775	1	1	1	1	1
OG_8776	1	1	1	1	1
OG_8777	1	1	1	1	2
OG_8778	1	1	1	1	1
OG_8779	1	1	1	1	2
OG_8780	1	1	1	1	1
OG_8781	1	1	1	1	1
OG_8782	1	1	1	1	1
OG_8783	1	1	1	1	1
OG_8784	1	1	1	1	0
OG_8785	1	1	1	1	0
OG_8786	1	1	1	1	0
OG_8787	1	1	1	1	1
OG_8788	1	2	2	2	1
OG_8789	1	1	1	1	1
OG_8790	1	1	1	1	1
OG_8791	1	1	1	1	1
OG_8792	1	1	1	1	1
OG_8793	1	1	1	1	1
OG_8794	1	1	1	1	1
OG_8795	1	1	1	1	1
OG_8796	1	1	1	1	1
OG_8797	1	1	1	1	1
OG_8798	1	1	1	1	1
OG_8799	1	1	1	2	1
OG_8800	1	1	1	1	0
OG_8801	1	1	1	1	1
OG_8802	1	1	1	1	1
OG_8803	1	1	1	1	1
OG_8804	1	1	1	1	1
OG_8805	1	1	1	1	1
OG_8806	1	1	1	1	1
OG_8807	1	1	1	1	1
OG_8808	1	2	2	2	0
OG_8809	1	2	1	2	0
OG_8810	1	1	1	1	1
OG_8811	1	1	1	1	1
OG_8812	1	1	1	1	1
OG_8813	1	1	1	1	1
OG_8814	1	1	1	1	0
OG_8815	2	2	2	1	2
OG_8816	1	1	1	1	0
OG_8817	1	1	1	1	0
OG_8818	1	1	1	1	1
OG_8819	1	1	1	1	2
OG_8820	1	1	2	0	1
OG_8821	1	1	1	1	1
OG_8822	2	2	1	4	0
OG_8823	1	0	1	1	0
OG_8824	1	0	0	0	1
OG_8825	1	1	1	0	0
OG_8826	0	1	2	0	3
OG_8827	0	1	1	1	0
OG_8828	1	3	1	1	1
OG_8829	1	1	0	0	2
OG_8830	1	0	1	0	3
OG_8831	1	1	1	0	0
OG_8832	1	1	0	0	0
OG_8833	1	0	0	0	1
OG_8834	2	1	1	0	0
OG_8835	1	1	1	0	10
OG_8836	0	1	1	1	0
OG_8837	1	2	0	0	0
OG_8838	1	1	0	0	0
OG_8839	2	4	2	0	1
OG_8840	1	1	1	1	1
OG_8841	1	1	1	1	1
OG_8842	1	1	1	1	0
OG_8843	2	2	5	3	1
OG_8844	1	1	1	1	1
OG_8845	1	1	0	0	0
OG_8846	1	1	0	0	1
OG_8847	1	0	1	0	1
OG_8848	1	1	1	1	0
OG_8849	1	1	1	1	1
OG_8850	1	1	1	1	2
OG_8851	1	1	2	1	2
OG_8852	1	1	1	1	1
OG_8853	1	1	1	1	1
OG_8854	1	1	1	1	0
OG_8855	1	1	1	1	1
OG_8856	1	1	1	1	1
OG_8857	1	1	0	0	1
OG_8858	1	1	1	1	1
OG_8859	1	1	1	1	4
OG_8860	1	1	2	2	1
OG_8861	1	1	3	0	0
OG_8862	2	1	2	1	2
OG_8863	1	1	0	1	1
OG_8864	1	1	1	1	0
OG_8865	1	0	1	1	0
OG_8866	1	3	3	3	3
OG_8867	1	1	1	1	0
OG_8868	1	8	5	6	0
OG_8869	1	1	1	1	1
OG_8870	1	1	1	1	1
OG_8871	1	1	2	2	2
OG_8872	1	1	0	0	0
OG_8873	1	1	0	0	0
OG_8874	1	1	1	1	1
OG_8875	1	1	1	1	1
OG_8876	1	1	1	1	2
OG_8877	2	2	0	2	8
OG_8878	1	1	0	1	0
OG_8879	1	1	1	1	6
OG_8880	1	1	1	1	1
OG_8881	1	1	1	1	1
OG_8882	1	1	1	1	1
OG_8883	1	1	1	1	0
OG_8884	1	1	1	1	1
OG_8885	1	2	1	1	2
OG_8886	1	1	1	1	0
OG_8887	1	0	1	1	0
OG_8888	4	1	5	1	0
OG_8889	1	1	1	1	2
OG_8890	1	1	1	1	1
OG_8891	1	1	1	1	0
OG_8892	1	1	1	1	1
OG_8893	1	1	1	1	1
OG_8894	1	1	1	1	1
OG_8895	1	1	1	1	1
OG_8896	1	1	1	1	1
OG_8897	1	1	1	1	3
OG_8898	1	1	1	1	1
OG_8899	1	1	1	1	1
OG_8900	1	1	1	1	1
OG_8901	1	1	1	1	1
OG_8902	1	1	1	1	0
OG_8903	2	2	2	2	2
OG_8904	1	1	1	1	0
OG_8905	1	1	2	1	0
OG_8906	1	1	1	1	0
OG_8907	1	1	1	1	1
OG_8908	1	1	1	1	1
OG_8909	2	2	2	2	2
OG_8910	1	1	1	1	1
OG_8911	1	1	1	1	2
OG_8912	1	1	2	1	0
OG_8913	1	1	1	1	3
OG_8914	1	1	1	0	0
OG_8915	1	1	1	1	1
OG_8916	1	1	1	1	1
OG_8917	1	1	1	1	3
OG_8918	4	5	4	4	0
OG_8919	1	0	1	1	0
OG_8920	1	1	1	1	0
OG_8921	1	1	1	1	1
OG_8922	1	1	2	1	0
OG_8923	1	1	1	1	0
OG_8924	1	1	1	1	1
OG_8925	1	1	1	1	1
OG_8926	1	1	1	1	1
OG_8927	1	1	1	1	1
OG_8928	1	1	1	0	0
OG_8929	1	1	1	1	1
OG_8930	1	1	1	1	1
OG_8931	1	1	1	1	1
OG_8932	1	1	1	1	1
OG_8933	1	1	1	0	0
OG_8934	1	1	1	1	1
OG_8935	1	1	1	1	1
OG_8936	1	1	1	1	1
OG_8937	1	1	1	1	1
OG_8938	1	1	1	1	0
OG_8939	1	1	1	1	1
OG_8940	1	1	1	1	1
OG_8941	1	1	1	1	1
OG_8942	1	1	1	1	0
OG_8943	1	1	1	1	1
OG_8944	1	1	1	1	1
OG_8945	1	1	1	1	1
OG_8946	1	1	1	1	1
OG_8947	1	1	1	1	1
OG_8948	1	1	1	1	1
OG_8949	1	1	1	1	1
OG_8950	1	1	1	1	1
OG_8951	1	1	0	1	0
OG_8952	1	1	1	1	1
OG_8953	1	1	1	1	1
OG_8954	1	1	1	1	1
OG_8955	1	1	3	3	1
OG_8956	1	1	1	1	1
OG_8957	2	2	1	2	1
OG_8958	1	1	1	1	1
OG_8959	1	1	1	1	0
OG_8960	1	1	1	1	0
OG_8961	1	1	1	1	1
OG_8962	1	1	1	1	1
OG_8963	1	1	1	1	1
OG_8964	1	1	1	1	1
OG_8965	1	1	1	1	2
OG_8966	1	1	1	1	1
OG_8967	1	1	5	1	4
OG_8968	1	1	0	1	1
OG_8969	1	1	1	1	1
OG_8970	1	2	1	1	0
OG_8971	1	1	1	1	0
OG_8972	1	1	1	1	1
OG_8973	1	1	2	1	2
OG_8974	1	1	1	1	1
OG_8975	1	1	1	1	1
OG_8976	1	1	1	1	1
OG_8977	1	1	1	1	1
OG_8978	2	3	2	2	1
OG_8979	1	1	1	2	0
OG_8980	2	2	2	2	1
OG_8981	1	1	1	1	1
OG_8982	1	1	1	1	1
OG_8983	1	1	1	1	1
OG_8984	1	1	1	1	1
OG_8985	1	1	1	1	1
OG_8986	1	1	1	1	2
OG_8987	1	1	1	1	1
OG_8988	1	1	1	1	1
OG_8989	1	2	1	1	0
OG_8990	1	14	4	1	0
OG_8991	1	1	1	1	1
OG_8992	1	1	1	1	1
OG_8993	1	1	1	1	1
OG_8994	1	1	1	1	1
OG_8995	1	1	1	1	1
OG_8996	1	2	1	1	1
OG_8997	1	1	1	1	1
OG_8998	1	1	1	1	1
OG_8999	1	1	1	1	1
OG_9000	1	1	1	1	1
OG_9001	1	1	1	1	1
OG_9002	1	1	1	1	1
OG_9003	1	1	1	1	1
OG_9004	1	1	1	1	1
OG_9005	1	1	1	1	1
OG_9006	1	1	1	1	0
OG_9007	1	1	1	1	1
OG_9008	1	1	1	1	1
OG_9009	1	1	1	1	1
OG_9010	1	1	1	1	1
OG_9011	1	1	1	1	1
OG_9012	1	1	0	0	0
OG_9013	1	2	2	2	3
OG_9014	1	1	1	1	1
OG_9015	1	1	1	1	1
OG_9016	1	1	1	1	1
OG_9017	1	1	1	1	1
OG_9018	1	1	1	1	1
OG_9019	1	1	1	1	1
OG_9020	1	1	1	1	1
OG_9021	1	1	1	1	1
OG_9022	1	1	1	1	1
OG_9023	1	1	1	1	1
OG_9024	1	1	1	1	1
OG_9025	1	1	1	2	1
OG_9026	1	1	1	1	1
OG_9027	1	1	1	1	1
OG_9028	1	1	1	1	1
OG_9029	1	1	1	1	2
OG_9030	1	1	2	2	1
OG_9031	1	1	1	1	1
OG_9032	1	2	1	1	1
OG_9033	3	3	3	3	1
OG_9034	1	1	1	1	1
OG_9035	1	1	1	1	1
OG_9036	1	1	1	1	2
OG_9037	1	1	1	1	1
OG_9038	1	1	1	1	1
OG_9039	1	1	1	1	1
OG_9040	1	1	1	1	1
OG_9041	1	1	1	1	1
OG_9042	1	1	1	1	1
OG_9043	1	1	1	1	1
OG_9044	1	1	1	1	0
OG_9045	1	1	1	1	1
OG_9046	0	0	1	1	1
OG_9047	1	1	1	1	0
OG_9048	1	1	1	1	0
OG_9049	1	1	1	1	0
OG_9050	1	1	1	1	0
OG_9051	1	1	1	1	0
OG_9052	1	1	1	1	2
OG_9053	1	1	1	1	1
OG_9054	1	1	1	1	2
OG_9055	1	1	1	1	1
OG_9056	1	1	1	1	1
OG_9057	1	6	1	1	2
OG_9058	1	1	1	1	0
OG_9059	1	1	1	1	0
OG_9060	1	1	1	1	1
OG_9061	1	2	2	2	1
OG_9062	1	1	1	1	1
OG_9063	1	1	1	1	1
OG_9064	1	1	1	1	1
OG_9065	1	1	1	1	1
OG_9066	1	1	1	1	1
OG_9067	1	1	1	1	1
OG_9068	1	1	1	0	0
OG_9069	1	1	1	1	1
OG_9070	1	1	1	1	1
OG_9071	1	1	1	1	1
OG_9072	1	1	1	1	2
OG_9073	1	1	8	1	3
OG_9074	1	1	1	1	1
OG_9075	1	1	1	1	1
OG_9076	1	1	1	1	1
OG_9077	1	1	1	1	2
OG_9078	1	1	1	1	1
OG_9079	1	1	1	1	1
OG_9080	1	1	1	1	1
OG_9081	1	1	1	1	1
OG_9082	1	1	1	1	1
OG_9083	1	1	1	1	1
OG_9084	1	1	1	1	1
OG_9085	1	1	1	1	1
OG_9086	1	1	1	1	3
OG_9087	1	1	1	1	1
OG_9088	1	1	1	1	1
OG_9089	1	1	1	1	1
OG_9090	1	1	1	1	0
OG_9091	1	1	1	1	0
OG_9092	1	1	2	1	2
OG_9093	1	1	2	1	1
OG_9094	1	2	1	0	0
OG_9095	1	1	1	1	1
OG_9096	1	1	1	1	1
OG_9097	1	1	1	1	1
OG_9098	1	1	1	1	1
OG_9099	1	1	1	1	0
OG_9100	1	1	1	1	0
OG_9101	1	1	1	1	0
OG_9102	1	1	1	1	0
OG_9103	1	1	1	1	0
OG_9104	1	1	1	1	1
OG_9105	1	1	1	1	1
OG_9106	1	1	1	1	2
OG_9107	1	8	0	4	2
OG_9108	1	1	2	1	1
OG_9109	1	1	1	1	0
OG_9110	1	1	1	1	1
OG_9111	1	1	1	1	1
OG_9112	1	1	1	1	0
OG_9113	1	1	1	1	0
OG_9114	1	1	2	1	0
OG_9115	1	1	1	2	0
OG_9116	1	1	1	1	0
OG_9117	1	0	5	1	0
OG_9118	1	1	1	1	1
OG_9119	1	0	1	0	0
OG_9120	1	1	1	0	1
OG_9121	1	1	1	1	1
OG_9122	1	1	1	1	0
OG_9123	1	1	1	1	0
OG_9124	1	1	1	1	2
OG_9125	1	1	1	1	0
OG_9126	1	1	1	1	0
OG_9127	1	1	1	1	0
OG_9128	1	1	1	1	1
OG_9129	1	1	1	1	1
OG_9130	1	1	1	1	0
OG_9131	1	3	1	3	1
OG_9132	1	1	1	1	1
OG_9133	1	1	1	1	0
OG_9134	1	1	1	2	1
OG_9135	1	1	1	1	1
OG_9136	1	1	1	1	1
OG_9137	1	1	1	1	1
OG_9138	1	1	1	1	1
OG_9139	1	2	4	1	1
OG_9140	1	1	1	1	1
OG_9141	1	1	1	1	1
OG_9142	1	1	1	1	0
OG_9143	1	2	1	1	0
OG_9144	1	1	2	1	0
OG_9145	1	1	1	1	0
OG_9146	1	1	1	1	1
OG_9147	1	1	1	1	1
OG_9148	1	1	1	1	1
OG_9149	1	1	1	1	1
OG_9150	1	1	1	1	1
OG_9151	1	1	1	1	1
OG_9152	1	1	1	1	0
OG_9153	1	1	1	1	0
OG_9154	1	1	1	1	0
OG_9155	2	2	2	2	2
OG_9156	1	1	1	1	1
OG_9157	1	1	1	1	1
OG_9158	1	1	1	1	2
OG_9159	1	1	1	1	1
OG_9160	1	1	1	1	1
OG_9161	1	1	1	1	1
OG_9162	1	1	2	2	5
OG_9163	1	1	1	1	1
OG_9164	1	2	2	2	1
OG_9165	2	2	2	2	1
OG_9166	1	1	1	0	1
OG_9167	1	1	1	1	0
OG_9168	1	1	1	1	1
OG_9169	0	1	1	1	1
OG_9170	1	1	1	1	1
OG_9171	1	1	1	1	1
OG_9172	1	1	0	1	1
OG_9173	1	1	1	1	1
OG_9174	1	1	1	1	1
OG_9175	1	1	1	1	1
OG_9176	1	1	1	1	1
OG_9177	1	1	1	1	1
OG_9178	1	1	1	1	6
OG_9179	1	1	1	1	1
OG_9180	2	0	2	2	0
OG_9181	1	1	1	1	1
OG_9182	1	1	1	1	1
OG_9183	1	1	3	2	1
OG_9184	1	1	1	1	0
OG_9185	1	1	1	1	1
OG_9186	1	1	1	1	1
OG_9187	1	1	1	1	1
OG_9188	1	1	1	1	1
OG_9189	1	1	1	1	1
OG_9190	1	1	1	1	1
OG_9191	1	1	1	1	1
OG_9192	1	1	1	1	1
OG_9193	1	1	1	1	1
OG_9194	1	1	1	1	1
OG_9195	1	1	1	1	1
OG_9196	1	1	1	1	1
OG_9197	1	1	1	1	1
OG_9198	1	1	1	1	1
OG_9199	1	1	1	1	1
OG_9200	1	1	1	1	1
OG_9201	1	1	1	1	1
OG_9202	1	1	2	2	1
OG_9203	1	1	1	1	1
OG_9204	1	2	2	2	1
OG_9205	1	1	1	1	2
OG_9206	1	1	1	1	1
OG_9207	1	1	1	1	1
OG_9208	1	1	1	1	1
OG_9209	1	1	1	1	1
OG_9210	1	1	1	1	2
OG_9211	1	1	1	1	1
OG_9212	1	1	1	1	1
OG_9213	1	1	1	1	1
OG_9214	1	1	1	1	1
OG_9215	1	1	1	1	2
OG_9216	1	1	1	1	1
OG_9217	1	1	1	1	1
OG_9218	1	1	1	1	1
OG_9219	1	1	1	1	1
OG_9220	1	1	1	1	1
OG_9221	1	1	1	1	1
OG_9222	1	1	1	1	1
OG_9223	1	1	1	1	0
OG_9224	1	1	1	1	1
OG_9225	1	1	1	3	0
OG_9226	1	1	1	1	2
OG_9227	1	1	1	1	1
OG_9228	1	1	1	1	0
OG_9229	1	1	1	1	1
OG_9230	1	1	0	0	0
OG_9231	1	2	2	1	1
OG_9232	1	1	1	1	1
OG_9233	1	1	1	1	1
OG_9234	1	1	1	1	1
OG_9235	1	1	1	1	1
OG_9236	1	1	1	1	1
OG_9237	1	1	2	3	1
OG_9238	1	1	1	1	1
OG_9239	1	1	1	1	1
OG_9240	1	4	0	0	7
OG_9241	1	1	1	1	1
OG_9242	1	1	1	1	1
OG_9243	1	1	1	1	1
OG_9244	1	1	1	1	1
OG_9245	1	1	1	1	1
OG_9246	1	1	1	1	1
OG_9247	1	1	1	1	1
OG_9248	1	1	1	1	1
OG_9249	1	1	1	1	1
OG_9250	1	1	1	1	1
OG_9251	1	1	1	1	1
OG_9252	1	1	1	1	1
OG_9253	1	1	0	1	0
OG_9254	1	1	1	1	1
OG_9255	1	1	1	1	1
OG_9256	1	1	1	1	2
OG_9257	1	1	1	1	1
OG_9258	1	1	1	1	1
OG_9259	1	1	1	1	1
OG_9260	1	1	1	1	2
OG_9261	1	1	1	1	1
OG_9262	1	1	1	1	1
OG_9263	1	1	1	1	1
OG_9264	1	1	1	1	1
OG_9265	1	2	0	0	0
OG_9266	1	1	1	1	1
OG_9267	1	1	1	1	1
OG_9268	2	2	2	2	1
OG_9269	1	1	2	1	1
OG_9270	1	1	1	1	0
OG_9271	1	1	1	0	0
OG_9272	1	1	2	1	2
OG_9273	1	1	1	1	1
OG_9274	1	1	1	1	1
OG_9275	1	1	1	1	1
OG_9276	1	1	1	1	1
OG_9277	1	1	1	1	1
OG_9278	1	1	1	1	1
OG_9279	1	1	1	1	1
OG_9280	1	1	1	1	1
OG_9281	1	1	1	1	1
OG_9282	1	1	2	1	1
OG_9283	1	1	1	1	1
OG_9284	1	1	1	1	1
OG_9285	1	1	1	0	0
OG_9286	1	1	2	1	1
OG_9287	1	1	1	1	1
OG_9288	1	1	1	1	1
OG_9289	1	1	1	1	1
OG_9290	1	1	1	1	1
OG_9291	1	1	1	1	1
OG_9292	1	2	0	0	1
OG_9293	1	1	3	2	0
OG_9294	1	1	1	1	0
OG_9295	1	1	1	1	1
OG_9296	1	1	1	1	1
OG_9297	1	1	1	1	1
OG_9298	1	1	1	1	1
OG_9299	1	1	1	1	2
OG_9300	1	1	1	1	2
OG_9301	1	1	0	0	0
OG_9302	1	1	1	1	1
OG_9303	1	1	1	1	1
OG_9304	1	1	1	1	1
OG_9305	1	1	1	1	2
OG_9306	1	1	1	1	1
OG_9307	1	1	1	1	0
OG_9308	1	1	1	1	1
OG_9309	1	1	1	1	0
OG_9310	1	1	1	1	1
OG_9311	1	1	1	1	1
OG_9312	1	2	2	2	1
OG_9313	1	1	1	1	1
OG_9314	1	1	1	1	0
OG_9315	1	1	1	1	1
OG_9316	1	1	1	1	1
OG_9317	1	1	1	1	1
OG_9318	1	1	1	1	1
OG_9319	1	1	1	1	0
OG_9320	1	1	1	1	1
OG_9321	1	1	1	1	2
OG_9322	1	1	1	1	0
OG_9323	1	1	1	1	3
OG_9324	1	0	1	0	0
OG_9325	1	1	1	1	1
OG_9326	1	1	1	1	1
OG_9327	1	1	2	1	1
OG_9328	1	1	1	1	1
OG_9329	1	1	1	1	1
OG_9330	2	2	2	2	3
OG_9331	1	1	1	1	1
OG_9332	1	1	1	1	1
OG_9333	1	1	1	1	1
OG_9334	1	1	1	1	2
OG_9335	1	1	1	1	1
OG_9336	1	1	1	1	1
OG_9337	1	1	1	1	1
OG_9338	1	1	1	1	1
OG_9339	1	1	1	1	1
OG_9340	1	1	1	1	1
OG_9341	1	1	1	1	0
OG_9342	1	1	1	1	1
OG_9343	1	1	1	1	1
OG_9344	1	1	1	1	1
OG_9345	1	1	2	2	1
OG_9346	2	1	1	1	0
OG_9347	1	2	2	2	3
OG_9348	1	1	1	1	1
OG_9349	1	1	1	1	1
OG_9350	1	1	1	1	1
OG_9351	2	2	2	2	2
OG_9352	1	1	1	1	1
OG_9353	1	1	0	1	1
OG_9354	1	1	1	1	1
OG_9355	1	1	1	1	2
OG_9356	1	1	1	1	1
OG_9357	1	1	1	1	1
OG_9358	1	2	2	2	1
OG_9359	1	1	1	1	1
OG_9360	1	1	1	1	1
OG_9361	1	1	1	1	1
OG_9362	1	1	1	1	1
OG_9363	1	1	1	1	1
OG_9364	1	1	1	1	1
OG_9365	1	1	1	1	1
OG_9366	1	1	1	1	1
OG_9367	1	1	1	1	1
